,SNo,Name,Symbol,Date,High,Low,Open,Close,Volume,Marketcap
394,395,Binance Coin,BNB,2018-08-24 23:59:59,10.2347,9.56229,9.76352,10.2347,22814900.0,977542020.269
395,396,Binance Coin,BNB,2018-08-25 23:59:59,10.2488,9.98287,10.1933,10.1358,19561400.0,968095831.733
396,397,Binance Coin,BNB,2018-08-26 23:59:59,10.2742,9.80865,10.1142,10.1856,22551200.0,972852355.384
397,398,Binance Coin,BNB,2018-08-27 23:59:59,11.3356,10.1278,10.219,11.2128,44953500.0,1070962819.12
398,399,Binance Coin,BNB,2018-08-28 23:59:59,11.4996,10.8415,11.1607,11.4861,43860800.0,1097066391.69
399,400,Binance Coin,BNB,2018-08-29 23:59:59,11.471,10.9075,11.471,11.1735,33530600.0,1067209176.96
400,401,Binance Coin,BNB,2018-08-30 23:59:59,11.1867,10.3848,11.1692,10.7626,23247800.0,1027963081.22
401,402,Binance Coin,BNB,2018-08-31 23:59:59,11.0225,10.5958,10.7602,11.0138,22638200.0,1051955827.02
402,403,Binance Coin,BNB,2018-09-01 23:59:59,11.5423,11.0266,11.0266,11.3794,29776300.0,1086875205.47
403,404,Binance Coin,BNB,2018-09-02 23:59:59,11.4638,11.1361,11.4334,11.2994,21757400.0,1079234203.62
404,405,Binance Coin,BNB,2018-09-03 23:59:59,11.4092,11.1103,11.3459,11.2611,18644300.0,1075576073.99
405,406,Binance Coin,BNB,2018-09-04 23:59:59,11.4232,11.2624,11.3104,11.3592,18878700.0,1084945852.51
406,407,Binance Coin,BNB,2018-09-05 23:59:59,11.5365,10.0866,11.4098,10.0866,29308300.0,963396615.596
407,408,Binance Coin,BNB,2018-09-06 23:59:59,10.3016,9.62191,10.0535,10.2842,23466000.0,982269890.163
408,409,Binance Coin,BNB,2018-09-07 23:59:59,10.2697,9.86944,10.2648,10.0373,16640400.0,958687848.207
409,410,Binance Coin,BNB,2018-09-08 23:59:59,10.1943,9.4137,10.0328,9.52008,15053100.0,909286861.004
410,411,Binance Coin,BNB,2018-09-09 23:59:59,9.72737,9.27243,9.54872,9.51263,13947300.0,908575292.707
411,412,Binance Coin,BNB,2018-09-10 23:59:59,9.70806,9.37306,9.57601,9.52487,12427900.0,909744365.99
412,413,Binance Coin,BNB,2018-09-11 23:59:59,9.60542,9.22733,9.52199,9.37396,18572100.0,895330571.128
413,414,Binance Coin,BNB,2018-09-12 23:59:59,9.48019,9.03731,9.38555,9.21443,21323500.0,880093458.316
414,415,Binance Coin,BNB,2018-09-13 23:59:59,9.69404,9.21765,9.22455,9.60406,24817100.0,917308002.695
415,416,Binance Coin,BNB,2018-09-14 23:59:59,10.086,9.54633,9.63682,9.93005,26124800.0,948444130.103
416,417,Binance Coin,BNB,2018-09-15 23:59:59,10.196,9.90464,9.90464,10.1103,27281100.0,965660262.394
417,418,Binance Coin,BNB,2018-09-16 23:59:59,10.1274,9.77638,10.1164,9.93602,20623100.0,949014339.866
418,419,Binance Coin,BNB,2018-09-17 23:59:59,10.0118,9.31664,9.94973,9.40526,22370800.0,898320113.101
419,420,Binance Coin,BNB,2018-09-18 23:59:59,9.63503,9.27657,9.39057,9.54406,23016100.0,911577251.308
420,421,Binance Coin,BNB,2018-09-19 23:59:59,9.77605,9.31497,9.55671,9.61909,22684800.0,918743555.917
421,422,Binance Coin,BNB,2018-09-20 23:59:59,10.0976,9.60249,9.6337,10.0745,27983700.0,962240914.067
422,423,Binance Coin,BNB,2018-09-21 23:59:59,10.4354,9.96279,10.0604,10.4108,35228200.0,1170624718.05
423,424,Binance Coin,BNB,2018-09-22 23:59:59,10.5281,9.96642,10.4196,10.245,21731800.0,1151981618.74
424,425,Binance Coin,BNB,2018-09-23 23:59:59,10.3656,10.1575,10.2729,10.2806,22673000.0,1155984600.26
425,426,Binance Coin,BNB,2018-09-24 23:59:59,10.3174,9.93912,10.2914,10.0359,19223700.0,1128469724.51
426,427,Binance Coin,BNB,2018-09-25 23:59:59,10.0342,9.50621,10.0342,9.78316,19256100.0,1100050804.61
427,428,Binance Coin,BNB,2018-09-26 23:59:59,9.9033,9.58877,9.78101,9.73663,18370400.0,1094818817.82
428,429,Binance Coin,BNB,2018-09-27 23:59:59,10.0769,9.67226,9.73624,10.0312,26966900.0,1127941240.99
429,430,Binance Coin,BNB,2018-09-28 23:59:59,10.2272,9.89132,10.0429,9.96934,25097900.0,1120985498.39
430,431,Binance Coin,BNB,2018-09-29 23:59:59,10.0324,9.75708,9.95669,9.99914,26072400.0,1174332008.76
431,432,Binance Coin,BNB,2018-09-30 23:59:59,10.0356,9.85336,10.0034,10.0178,26954000.0,1176523500.76
432,433,Binance Coin,BNB,2018-10-01 23:59:59,10.05,9.88155,10.0097,9.94366,25138500.0,1167816254.42
433,434,Binance Coin,BNB,2018-10-02 23:59:59,10.6069,9.88016,9.93614,10.3568,41386000.0,1216336779.8
434,435,Binance Coin,BNB,2018-10-03 23:59:59,10.444,10.0644,10.3286,10.2712,38371900.0,1206283633.23
435,436,Binance Coin,BNB,2018-10-04 23:59:59,10.3936,10.2214,10.2866,10.2556,32534900.0,1204451517.74
436,437,Binance Coin,BNB,2018-10-05 23:59:59,10.7151,10.2399,10.2513,10.6362,40756200.0,1249150438.1
437,438,Binance Coin,BNB,2018-10-06 23:59:59,10.7457,10.2988,10.6451,10.3721,30941000.0,1218133662.3
438,439,Binance Coin,BNB,2018-10-07 23:59:59,10.5317,10.2966,10.3992,10.519,32205000.0,1235386083.22
439,440,Binance Coin,BNB,2018-10-08 23:59:59,10.6321,10.4589,10.5321,10.5066,31932700.0,1233929786.29
440,441,Binance Coin,BNB,2018-10-09 23:59:59,10.5735,10.227,10.5359,10.3849,27881100.0,1219636936.55
441,442,Binance Coin,BNB,2018-10-10 23:59:59,10.4012,10.2059,10.359,10.328,26141100.0,1212954412.73
442,443,Binance Coin,BNB,2018-10-11 23:59:59,10.3097,9.25362,10.3097,9.30132,26084400.0,1092377724.46
443,444,Binance Coin,BNB,2018-10-12 23:59:59,9.66181,9.23651,9.28074,9.52894,26099400.0,1119110168.63
444,445,Binance Coin,BNB,2018-10-13 23:59:59,9.62708,9.47779,9.49206,9.54036,24253100.0,1120451371.13
445,446,Binance Coin,BNB,2018-10-14 23:59:59,9.6416,9.4658,9.54636,9.49674,22974000.0,1115328494.34
446,447,Binance Coin,BNB,2018-10-15 23:59:59,10.4415,9.41809,9.48123,10.3161,52331400.0,1211556837.45
447,448,Binance Coin,BNB,2018-10-16 23:59:59,10.3267,9.91639,10.3213,10.0109,30719200.0,1175713141.98
448,449,Binance Coin,BNB,2018-10-17 23:59:59,10.0281,9.81882,10.0256,9.90447,35325400.0,1295497891.44
449,450,Binance Coin,BNB,2018-10-18 23:59:59,9.95905,9.63745,9.92504,9.71658,29790800.0,1270922008.14
450,451,Binance Coin,BNB,2018-10-19 23:59:59,9.79014,9.63144,9.71767,9.76675,24658400.0,1277484209.78
451,452,Binance Coin,BNB,2018-10-20 23:59:59,9.78968,9.68127,9.75728,9.75463,23972200.0,1275898922.08
452,453,Binance Coin,BNB,2018-10-21 23:59:59,9.86743,9.68441,9.75773,9.7433,25790200.0,1274416965.84
453,454,Binance Coin,BNB,2018-10-22 23:59:59,9.84327,9.65099,9.72141,9.72685,27599800.0,1272265317.11
454,455,Binance Coin,BNB,2018-10-23 23:59:59,9.86236,9.67603,9.70276,9.80308,30852200.0,1282236148.9
455,456,Binance Coin,BNB,2018-10-24 23:59:59,9.82127,9.71224,9.78231,9.74532,26652600.0,1274681180.46
456,457,Binance Coin,BNB,2018-10-25 23:59:59,9.75216,9.64398,9.73369,9.69228,25207400.0,1267743584.79
457,458,Binance Coin,BNB,2018-10-26 23:59:59,9.73187,9.62116,9.67556,9.70268,24495800.0,1269103897.67
458,459,Binance Coin,BNB,2018-10-27 23:59:59,9.73324,9.63451,9.70157,9.65445,22943000.0,1262795446.71
459,460,Binance Coin,BNB,2018-10-28 23:59:59,9.71415,9.59449,9.67439,9.66679,24760500.0,1264409510.25
460,461,Binance Coin,BNB,2018-10-29 23:59:59,9.68144,9.34434,9.63989,9.40262,24583200.0,1229856255.21
461,462,Binance Coin,BNB,2018-10-30 23:59:59,9.46888,9.35219,9.40462,9.38704,24305700.0,1227818401.88
462,463,Binance Coin,BNB,2018-10-31 23:59:59,9.41892,9.30769,9.40072,9.36496,21398200.0,1224930353.01
463,464,Binance Coin,BNB,2018-11-01 23:59:59,9.62546,9.3402,9.37131,9.54922,19690100.0,1249031434.79
464,465,Binance Coin,BNB,2018-11-02 23:59:59,9.6064,9.47672,9.53071,9.57308,21304800.0,1252152306.44
465,466,Binance Coin,BNB,2018-11-03 23:59:59,9.62814,9.49037,9.58524,9.53021,19663500.0,1246544939.81
466,467,Binance Coin,BNB,2018-11-04 23:59:59,9.73599,9.49254,9.53192,9.62754,24079700.0,1259275637.14
467,468,Binance Coin,BNB,2018-11-05 23:59:59,9.76667,9.57942,9.58928,9.67251,21103300.0,1265157682.34
468,469,Binance Coin,BNB,2018-11-06 23:59:59,9.78179,9.61637,9.70867,9.78081,24810200.0,1278317401.42
469,470,Binance Coin,BNB,2018-11-07 23:59:59,9.88388,9.77301,9.80222,9.81693,23433700.0,1284047719.40786
470,471,Binance Coin,BNB,2018-11-08 23:59:59,9.83448,9.61666,9.81223,9.65095,21877100.0,1262337649.10408
471,472,Binance Coin,BNB,2018-11-09 23:59:59,9.66688,9.48849,9.6413,9.5542,18859800.0,1249682815.37778
472,473,Binance Coin,BNB,2018-11-10 23:59:59,9.6368,9.51286,9.5469,9.55752,18550600.0,1250117069.10358
473,474,Binance Coin,BNB,2018-11-11 23:59:59,9.57967,9.35249,9.5664,9.466,18889600.0,1238146315.79473
474,475,Binance Coin,BNB,2018-11-12 23:59:59,9.51817,9.27437,9.48597,9.36122,19452700.0,1224441163.56898
475,476,Binance Coin,BNB,2018-11-13 23:59:59,9.46836,9.18525,9.37084,9.24841,17068400.0,1209685692.84377
476,477,Binance Coin,BNB,2018-11-14 23:59:59,9.22747,8.14016,9.21917,8.40701,19518100.0,1099631149.20235
477,478,Binance Coin,BNB,2018-11-15 23:59:59,8.46082,7.74579,8.41463,8.18486,19131700.0,1070574081.37499
478,479,Binance Coin,BNB,2018-11-16 23:59:59,8.21442,7.79863,8.18308,7.88448,18869500.0,1031284583.13514
479,480,Binance Coin,BNB,2018-11-17 23:59:59,7.9028,7.60671,7.89744,7.7182,16973900.0,1009535273.03686
480,481,Binance Coin,BNB,2018-11-18 23:59:59,8.02665,7.72815,7.7385,7.99976,13784000.0,1046363128.1684
481,482,Binance Coin,BNB,2018-11-19 23:59:59,8.00608,6.60456,7.99946,6.63209,21567100.0,867472829.021666
482,483,Binance Coin,BNB,2018-11-20 23:59:59,6.76336,5.5529,6.61242,5.76021,25989200.0,753431522.25903
483,484,Binance Coin,BNB,2018-11-21 23:59:59,6.20448,5.56505,5.79833,6.19905,14208800.0,810831493.653849
484,485,Binance Coin,BNB,2018-11-22 23:59:59,6.23494,5.75555,6.20713,5.75555,9885300.0,752821997.451128
485,486,Binance Coin,BNB,2018-11-23 23:59:59,5.77229,5.41849,5.73573,5.55743,9943370.0,726908037.163229
486,487,Binance Coin,BNB,2018-11-24 23:59:59,5.66568,4.71918,5.55686,5.11528,11938900.0,669075120.035758
487,488,Binance Coin,BNB,2018-11-25 23:59:59,5.28149,4.44223,5.08501,5.18058,12236300.0,677616315.30529
488,489,Binance Coin,BNB,2018-11-26 23:59:59,5.25581,4.67141,5.1793,4.92645,10132300.0,644376285.384213
489,490,Binance Coin,BNB,2018-11-27 23:59:59,4.94555,4.68032,4.9059,4.91305,9050190.0,642623574.563207
490,491,Binance Coin,BNB,2018-11-28 23:59:59,5.47407,4.89919,4.89919,5.33696,15392800.0,698070712.185068
491,492,Binance Coin,BNB,2018-11-29 23:59:59,5.60001694895,5.14549207687378,5.353574275970459,5.34663295355,13027940.0238447,699335927.88344
492,493,Binance Coin,BNB,2018-11-30 23:59:59,5.4315499488,4.95071992891,5.3681574422,5.07857246152,10699024.3410903,664273799.147219
493,494,Binance Coin,BNB,2018-12-01 23:59:59,5.42036584065,5.01076749152,5.0866951291,5.28872333053,12291155.1799521,691761388.860487
494,495,Binance Coin,BNB,2018-12-02 23:59:59,5.42508940642,5.19666373314,5.27315251498,5.25041686947,11848312.5470298,686750929.993746
495,496,Binance Coin,BNB,2018-12-03 23:59:59,5.28064298251,5.00313618131,5.25358948325,5.10925145338,12193044.8239628,668286590.267413
496,497,Binance Coin,BNB,2018-12-04 23:59:59,6.28743692702,5.11137938581,5.11137938581,5.8807909462,39059358.6838782,769203427.424102
497,498,Binance Coin,BNB,2018-12-05 23:59:59,6.58520068999,5.78161588408,5.92086445071,5.98427768662,61589926.2636003,782739422.182673
498,499,Binance Coin,BNB,2018-12-06 23:59:59,6.05933487231,4.95168665737,6.00999336767,4.95168665737,38404207.4195838,647677222.881112
499,500,Binance Coin,BNB,2018-12-07 23:59:59,4.96445216849,4.18997071404,4.92151446141,4.52864988519,24895394.6710872,592344302.51507
500,501,Binance Coin,BNB,2018-12-08 23:59:59,4.81240060638,4.38386649615,4.53295103291,4.70041838803,16534322.8240527,614811505.012123
501,502,Binance Coin,BNB,2018-12-09 23:59:59,5.05443640693,4.6192055384,4.71443553163,4.85910449322,17862645.9880432,635567538.85443
502,503,Binance Coin,BNB,2018-12-10 23:59:59,4.99568304231,4.59333794077,4.85292192503,4.71226331769,13851408.2957663,616360813.692558
503,504,Binance Coin,BNB,2018-12-11 23:59:59,4.96943172717,4.58796935548,4.70522781762,4.94069751557,19625570.3318588,646239850.28034
504,505,Binance Coin,BNB,2018-12-12 23:59:59,5.18259147017,4.82503687491,4.93522823893,5.02313653111,17783396.9674247,657022817.035932
505,506,Binance Coin,BNB,2018-12-13 23:59:59,5.02746593161,4.59077456803,5.02695308124,4.65070359908,14503435.2087896,608308844.671492
506,507,Binance Coin,BNB,2018-12-14 23:59:59,4.75097218788,4.46260592271,4.65321811658,4.53335714533,13544912.557651,592960008.912301
507,508,Binance Coin,BNB,2018-12-15 23:59:59,4.63501003277,4.48325288564,4.53457999779,4.56301153687,12572161.3331354,596838783.010203
508,509,Binance Coin,BNB,2018-12-16 23:59:59,4.7259252383,4.54093736547,4.5701864264,4.64525791998,14565931.9788208,607596553.575919
509,510,Binance Coin,BNB,2018-12-17 23:59:59,5.16164845196,4.636383556,4.65020403166,5.11001701304,17799304.9372779,668386724.552592
510,511,Binance Coin,BNB,2018-12-18 23:59:59,5.60027018756,4.9844331395,5.11301303683,5.60027018756,26195539.0755799,732511503.918834
511,512,Binance Coin,BNB,2018-12-19 23:59:59,5.89068355277,5.40092085083,5.60510319701,5.49190106061,25173915.8763744,718336896.354926
512,513,Binance Coin,BNB,2018-12-20 23:59:59,5.92181144086,5.3735493502,5.46651424196,5.79225715442,27976596.5760991,757623267.658345
513,514,Binance Coin,BNB,2018-12-21 23:59:59,5.87193948718,5.44655186821,5.79080420818,5.56714418448,24440098.4668391,728178645.409819
514,515,Binance Coin,BNB,2018-12-22 23:59:59,5.95329354962,5.50486633604,5.56258799061,5.93057795868,28188479.450141,775715534.095207
515,516,Binance Coin,BNB,2018-12-23 23:59:59,6.20848034066,5.89995165556,5.93141181696,6.05900764121,29722800.3766395,792514008.109313
516,517,Binance Coin,BNB,2018-12-24 23:59:59,6.57517930757,6.06014535905,6.06388529485,6.14492442509,30471526.3449921,803751864.00728
517,518,Binance Coin,BNB,2018-12-25 23:59:59,6.19237463498,5.4579965039,6.19237463498,5.54757512943,19913982.6195602,725618989.35551
518,519,Binance Coin,BNB,2018-12-26 23:59:59,5.76816238488,5.52657899501,5.55267224843,5.71310539017,19526927.094129,747270232.953585
519,520,Binance Coin,BNB,2018-12-27 23:59:59,5.75079714527,5.24665078739,5.717212467,5.27544999898,16073454.8756621,690025210.537114
520,521,Binance Coin,BNB,2018-12-28 23:59:59,6.0202465263,5.24534806714,5.28918783047,6.01182795954,23929897.096889,786342938.383752
521,522,Binance Coin,BNB,2018-12-29 23:59:59,6.09563973862,5.83233993076,6.02793994428,5.83233993076,20325767.9599629,762866028.381429
522,523,Binance Coin,BNB,2018-12-30 23:59:59,6.01354246567,5.77390102113,5.84256701011,5.99571069708,21109983.9213524,784234811.603213
523,524,Binance Coin,BNB,2018-12-31 23:59:59,6.32923939145,5.97439881635,6.00059115913,6.16473187095,38216014.49149,806342664.223829
524,525,Binance Coin,BNB,2019-01-01 23:59:59,6.19192910252,5.88512209362,6.19143159496,6.0752726027,23891161.9411386,794641453.820804
525,526,Binance Coin,BNB,2019-01-02 23:59:59,6.20787251601,5.94900584301,6.09146503554,6.18861341746,30308610.2063688,809466353.98711
526,527,Binance Coin,BNB,2019-01-03 23:59:59,6.17511626811,5.90155928439,6.17190735958,5.90353459317,22821638.655255,772178240.97525
527,528,Binance Coin,BNB,2019-01-04 23:59:59,6.06589834773,5.86371361517,5.8950519548,6.06513773014,29311135.7668008,793315819.500825
528,529,Binance Coin,BNB,2019-01-05 23:59:59,6.20437599915,6.0340713812,6.05566129937,6.06554262323,30340636.629942,793368779.23691
529,530,Binance Coin,BNB,2019-01-06 23:59:59,6.50273438981,6.03409048344,6.06815339473,6.39597902717,41574183.3932289,836589632.290566
530,531,Binance Coin,BNB,2019-01-07 23:59:59,6.42948717413,6.23193426469,6.42935664704,6.29141103814,37914512.9947745,822912211.66108
531,532,Binance Coin,BNB,2019-01-08 23:59:59,6.91102857296,6.23575515067,6.29586479341,6.64005396727,65660517.4875027,868514465.615097
532,533,Binance Coin,BNB,2019-01-09 23:59:59,6.96507761341,6.47388845432,6.65967919111,6.64154965037,74676973.8033753,868710099.929928
533,534,Binance Coin,BNB,2019-01-10 23:59:59,6.68394786525,5.80048662261,6.61093827556,5.91591906794,75844882.110469,773798121.708119
534,535,Binance Coin,BNB,2019-01-11 23:59:59,6.23728777884,5.84260037546,5.96503324158,6.07534184389,50239804.3517967,794650510.520558
535,536,Binance Coin,BNB,2019-01-12 23:59:59,6.08732725668,5.92925283929,6.08673319379,5.976964557,32654873.7384266,781782829.448523
536,537,Binance Coin,BNB,2019-01-13 23:59:59,6.00075794357,5.49342096864,5.97492225099,5.56875681668,26590183.3223678,728389539.395229
537,538,Binance Coin,BNB,2019-01-14 23:59:59,6.15928230416,5.57441840763,5.57766895163,6.15928230416,43109287.6199281,805629864.657473
538,539,Binance Coin,BNB,2019-01-15 23:59:59,6.16367564594,5.81748582458,6.16367564594,5.919048321,25427436.1716725,774207425.843685
539,540,Binance Coin,BNB,2019-01-16 23:59:59,6.24932764522,5.90054714549,5.91617847187,6.18601413867,35059223.4899319,799081409.01282
540,541,Binance Coin,BNB,2019-01-17 23:59:59,6.41783231166,6.08183254669,6.17183454283,6.41783231166,36306127.1176629,829026635.15604
541,542,Binance Coin,BNB,2019-01-18 23:59:59,6.68779984325,6.33664034684,6.4057153658,6.56303977669,43105423.470856,847783880.638233
542,543,Binance Coin,BNB,2019-01-19 23:59:59,6.72805420627,6.35616383062,6.57009834066,6.6354494971,46981638.3110155,857137441.770554
543,544,Binance Coin,BNB,2019-01-20 23:59:59,6.73016299432,6.37593117805,6.64682358376,6.49386930649,49479089.8000522,838848751.23981
544,545,Binance Coin,BNB,2019-01-21 23:59:59,6.57924042863,6.42211967613,6.50521568836,6.55302494075,36321045.9215678,846490209.295981
545,546,Binance Coin,BNB,2019-01-22 23:59:59,6.56809845763,6.38476116473,6.54323267666,6.52319902938,31986616.985785,842637432.572817
546,547,Binance Coin,BNB,2019-01-23 23:59:59,6.5739991102,6.43641911523,6.53052569042,6.54140187916,33083574.768247,844988794.616968
547,548,Binance Coin,BNB,2019-01-24 23:59:59,6.54176262615,6.4659935411,6.53435527226,6.50579157114,26614401.1043983,840388815.62078
548,549,Binance Coin,BNB,2019-01-25 23:59:59,6.79900718974,6.50550930625,6.51475521301,6.73732506267,43731935.6995247,870297267.896841
549,550,Binance Coin,BNB,2019-01-26 23:59:59,7.03964089237,6.69068335219,6.75031357685,7.00656499892,48498979.4701837,905076468.654929
550,551,Binance Coin,BNB,2019-01-27 23:59:59,7.24676993906,6.86090406564,7.00306016147,7.08819890567,52872346.6834696,915621568.579811
551,552,Binance Coin,BNB,2019-01-28 23:59:59,7.18943179511,6.10681932122,7.09149741147,6.20618228338,82427199.6205659,801686638.993026
552,553,Binance Coin,BNB,2019-01-29 23:59:59,6.31466269596,6.05968546153,6.22034567962,6.18167010192,49291810.6033943,798520265.936006
553,554,Binance Coin,BNB,2019-01-30 23:59:59,6.21944124076,6.05681825614,6.17473496298,6.17452869462,41310644.0715916,797597771.147003
554,555,Binance Coin,BNB,2019-01-31 23:59:59,6.33321267839,6.0287306697,6.17315949038,6.26843577482,52240450.5711835,809728264.269127
555,556,Binance Coin,BNB,2019-02-01 23:59:59,6.64802681537,6.17229541736,6.26414234717,6.56261739616,56050946.7557947,847729319.426202
556,557,Binance Coin,BNB,2019-02-02 23:59:59,6.89169474787,6.52502103235,6.55434585267,6.89169474787,56627089.2228751,890238047.661209
557,558,Binance Coin,BNB,2019-02-03 23:59:59,6.92065714263,6.62178875423,6.88594110603,6.73816465952,59942157.9100506,870405723.231546
558,559,Binance Coin,BNB,2019-02-04 23:59:59,7.17377945954,6.70390895184,6.76582564943,7.10050020434,71959989.0679447,917210594.866134
559,560,Binance Coin,BNB,2019-02-05 23:59:59,7.91433569374,6.95515915442,7.06061957942,7.81981013894,96588396.6997713,1010127808.30475
560,561,Binance Coin,BNB,2019-02-06 23:59:59,8.46651733912,7.40583824171,7.86314874554,8.08617430909,118867600.708144,1141569622.26805
561,562,Binance Coin,BNB,2019-02-07 23:59:59,8.4282661306,7.70250660714,8.10344715461,7.73032515428,86056680.9947722,1091332443.38554
562,563,Binance Coin,BNB,2019-02-08 23:59:59,8.82898441199,7.65221230555,7.78072129715,8.5755666602,103694035.803075,1210659827.35669
563,564,Binance Coin,BNB,2019-02-09 23:59:59,8.93164781902,8.46787299482,8.60171920616,8.8713571592,106420119.014781,1252418196.06194
564,565,Binance Coin,BNB,2019-02-10 23:59:59,9.33729187414,8.85615986432,8.85615986432,9.21153979976,125419865.461606,1300443647.11481
565,566,Binance Coin,BNB,2019-02-11 23:59:59,9.82477756451,9.15155717321,9.19238098385,9.55180948691,136029624.461954,1348481387.01271
566,567,Binance Coin,BNB,2019-02-12 23:59:59,9.74871379556,8.98068670891,9.53352291895,9.34178094678,123194872.206383,1318830504.89504
567,568,Binance Coin,BNB,2019-02-13 23:59:59,9.32823035126,8.78926111413,9.32823035126,8.9410728093,95068051.8601553,1262260337.14234
568,569,Binance Coin,BNB,2019-02-14 23:59:59,9.06779182291,8.46000517688,8.92961984632,8.78204794899,72389546.5635483,1239809924.52741
569,570,Binance Coin,BNB,2019-02-15 23:59:59,9.50862859159,8.77735314533,8.82160451842,9.27383177721,83961438.1946567,1309237747.56946
570,571,Binance Coin,BNB,2019-02-16 23:59:59,9.33722233219,9.07814734199,9.31752595946,9.12925120508,65705039.8996723,1288826514.41954
571,572,Binance Coin,BNB,2019-02-17 23:59:59,9.21916714176,8.92013953031,9.13431002929,9.21604607693,66977126.0216812,1301079823.00345
572,573,Binance Coin,BNB,2019-02-18 23:59:59,9.74464784251,9.17919285737,9.21502915938,9.63443558498,79003059.7376767,1360146166.91452
573,574,Binance Coin,BNB,2019-02-19 23:59:59,11.1098116604,9.58095838646,9.65471699102,10.563078411,128091178.364974,1491247773.13761
574,575,Binance Coin,BNB,2019-02-20 23:59:59,11.3237735009,10.5226267355,10.5226267355,10.9660561441,118033473.37707,1548138352.16461
575,576,Binance Coin,BNB,2019-02-21 23:59:59,10.985795186,10.2342415051,10.985795186,10.4928921904,85754656.268651,1481339199.03617
576,577,Binance Coin,BNB,2019-02-22 23:59:59,10.9898789793,10.4335964174,10.4476959432,10.8371153347,82256314.1863844,1529935070.18537
577,578,Binance Coin,BNB,2019-02-23 23:59:59,10.8657648153,10.4585616776,10.8230937855,10.7818013375,81628102.3394646,1522126089.51341
578,579,Binance Coin,BNB,2019-02-24 23:59:59,11.085545546,9.62388350555,10.7978891974,10.113093318,113588898.588421,1427720907.03174
579,580,Binance Coin,BNB,2019-02-25 23:59:59,10.2901701665,9.54457522843,10.0655738176,9.84201192597,146043497.611509,1389450858.61643
580,581,Binance Coin,BNB,2019-02-26 23:59:59,9.87467726277,9.45089145947,9.82249720266,9.52159454139,88437694.2715447,1344215777.26628
581,582,Binance Coin,BNB,2019-02-27 23:59:59,10.1156084451,9.43587141975,9.52086125231,9.89913183818,93800327.8105368,1397514790.22525
582,583,Binance Coin,BNB,2019-02-28 23:59:59,10.5495808336,9.89453324764,9.9146624133,10.3651777001,100626963.28196,1463309043.25706
583,584,Binance Coin,BNB,2019-03-01 23:59:59,11.6074891922,10.3256339366,10.3569312874,11.3932168424,117838676.983453,1608442973.15923
584,585,Binance Coin,BNB,2019-03-02 23:59:59,11.9157533554,10.9608156212,11.384693481,11.8697440883,120807894.084798,1675716940.71283
585,586,Binance Coin,BNB,2019-03-03 23:59:59,11.9649789253,11.3520637589,11.8453054806,11.537902536,89868245.8488177,1628869046.88422
586,587,Binance Coin,BNB,2019-03-04 23:59:59,11.5994053606,11.0705426283,11.5380129004,11.545945117,89421231.2610745,1630004462.1997
587,588,Binance Coin,BNB,2019-03-05 23:59:59,13.8414433042,11.5203880966,11.5203880966,13.8119672349,237026334.928291,1949911245.59345
588,589,Binance Coin,BNB,2019-03-06 23:59:59,14.5554569061,13.1126712224,13.7502879789,14.517945915,191016822.243383,2049578131.85697
589,590,Binance Coin,BNB,2019-03-07 23:59:59,15.645142522,14.4442016188,14.5253117454,15.1458856353,236520320.029738,2138227829.71274
590,591,Binance Coin,BNB,2019-03-08 23:59:59,15.3223682165,13.7613460486,15.2261476885,14.3669357209,227303083.063907,2028259193.67336
591,592,Binance Coin,BNB,2019-03-09 23:59:59,14.9489815901,14.1053359749,14.2846031829,14.5658790278,160640089.409954,2056345112.55533
592,593,Binance Coin,BNB,2019-03-10 23:59:59,14.6021709736,14.0732902236,14.5669031934,14.4944388063,140866074.144436,2046259504.26207
593,594,Binance Coin,BNB,2019-03-11 23:59:59,14.9672638851,14.2173929146,14.4984012017,14.5144144893,152327295.095577,2049079581.10252
594,595,Binance Coin,BNB,2019-03-12 23:59:59,15.5073378016,14.3249965844,14.4959359039,15.406131289,169525507.91729,2174968137.45719
595,596,Binance Coin,BNB,2019-03-13 23:59:59,15.4484597951,15.0976462971,15.4275776556,15.1151244695,145402738.895646,2133885107.05051
596,597,Binance Coin,BNB,2019-03-14 23:59:59,15.231841189,14.7480089209,15.1192614447,15.0511040047,137039682.231416,2124846986.54685
597,598,Binance Coin,BNB,2019-03-15 23:59:59,15.2982345971,15.0091564071,15.0331384725,15.0771024618,124146333.751455,2128517331.47348
598,599,Binance Coin,BNB,2019-03-16 23:59:59,16.1602611694,15.021489019,15.052108898,16.1190096135,143423670.38457,2275609084.40137
599,600,Binance Coin,BNB,2019-03-17 23:59:59,16.0971156262,15.6827418969,16.0892414214,15.7611456843,131687083.15027,2225087468.75664
600,601,Binance Coin,BNB,2019-03-18 23:59:59,15.9417802581,15.4046274232,15.7549952204,15.6820117875,132882166.557863,2213915702.08114
601,602,Binance Coin,BNB,2019-03-19 23:59:59,16.0101184166,15.4134150863,15.6757848974,15.6935949451,216950178.430188,2215550960.03387
602,603,Binance Coin,BNB,2019-03-20 23:59:59,15.7234407781,15.178736048,15.6921779867,15.2800234515,136054764.874674,2157164801.67477
603,604,Binance Coin,BNB,2019-03-21 23:59:59,15.4540463352,14.3387476294,15.2818071366,14.5173932733,152779938.941444,2049500112.39404
